Power Supplies: ADP3334
 Output Voltage:
  Vout = 1.178 ( R1/R2 + 1 )

R1; R2(connect to gnd);    Vout         R parallel(close as possible to 50kΩ)
60.4	88.7		1.9802		35.932
61.9	90.9		1.9802		36.824
64.9	95.3		1.9802		38.608
22.1	32.4		1.9815		13.138
162	237		1.9832		96.226
30.1	43.2		1.9988		17.74
64.9	93.1		1.9992		38.242
52.3	75.0		1.9995		30.813
54.9	78.7		1.9998		32.34
127	182		2.0		74.803
43.2	61.9		2.0001		25.443
61.9	88.7		2.0001		36.458
84.5	121		2.0007		49.754
88.7	127		2.0007		52.225
140	200		2.0026		82.353
147	210		2.0026		86.471
75.0	107		2.0037		44.093
169	237		2.018		98.653
23.7	33.2		2.0189		13.828
64.9	90.9		2.0191		37.865
100	140		2.0194		58.333
60.4	84.5		2.02		35.223
22.1	30.9		2.0205		12.885
43.2	60.4		2.0205		25.186
30.9	43.2		2.0206		18.015
90.9	127		2.0212		52.98
121	169		2.0214		70.514
107	147		2.0355		61.925
23.7	32.4		2.0397		13.688
64.9	88.7		2.0399		37.478
54.9	75.0		2.0403		31.697
61.9	84.5		2.0409		35.728
88.7	121		2.0415		51.181
140	191		2.0415		80.785
93.1	127		2.0416		53.72
22.1	30.1		2.0429		12.743
147	200		2.0438		84.726
78.7	107		2.0444		45.347
121	162		2.0579		69.265
24.9	33.2		2.0615		14.229
32.4	43.2		2.0615		18.514
75.0	100		2.0615		42.857
95.3	127		2.062		54.445
90.9	121		2.063		51.906
127	169		2.0632		72.51
107	140		2.0783		60.648
23.7	30.9		2.0815		13.413
60.4	78.7		2.0821		34.173
64.9	84.5		2.0828		36.707
24.9	32.4		2.0833		14.08
33.2	43.2		2.0833		18.773
140	182		2.0842		79.13
93.1	121		2.0844		52.616
147	191		2.0846		83.068
162	210		2.0867		91.452
127	162		2.1015		71.19
61.9	78.7		2.1045		34.648
43.2	54.9		2.105		24.176
75.0	95.3		2.1051		41.97
78.7	100		2.1051		44.04
23.7	30.1		2.1055		13.26
100	127		2.1056		55.947
95.3	121		2.1058		53.312
84.5	107		2.1083		47.214
20	24.9		2.1242		11.091
169	210		2.126		93.641
60.4	75.0		2.1267		33.456
75.0	93.1		2.127		41.538
24.9	30.9		2.1273		13.789
52.3	64.9		2.1273		28.961
147	182		2.1295		81.319
162	200		2.1322		89.503
121	147		2.1476		66.369
64.9	78.7		2.1494		35.568
75.0	90.9		2.1499		41.094
61.9	75.0		2.1502		33.912
78.7	95.3		2.1508		43.104
43.2	52.3		2.151		23.658
100	121		2.1516		54.751
24.9	30.1		2.1525		13.627
140	169		2.1539		76.57
88.7	107		2.1545		48.497
107	127		2.1705		58.073
20	23.7		2.1721		10.847
52.3	61.9		2.1733		28.348
84.5	100		2.1734		45.799
169	200		2.1734		91.599
78.7	93.1		2.1738		42.648
75.0	88.7		2.1741		40.638
54.9	64.9		2.1745		29.741
162	191		2.1771		87.654
90.9	107		2.1787		49.148
127	147		2.1957		68.135
140	162		2.196		75.099
121	140		2.1961		64.904
64.9	75.0		2.1974		34.793
78.7	90.9		2.1979		42.181
52.3	60.4		2.198		28.029
182	210		2.1989		97.5
147	169		2.2027		78.617
93.1	107		2.203		49.784
107	121		2.2197		56.785
169	191		2.2203		89.664
84.5	95.3		2.2225		44.788
54.9	61.9		2.2228		29.095
88.7	100		2.2229		47.006
78.7	88.7		2.2232		41.701
22.1	24.9		2.2235		11.708
75.0	84.5		2.2236		39.734
162	182		2.2265		85.709
95.3	107		2.2272		50.406
20	22.1		2.2441		10.499
30.1	33.2		2.246		15.787
127	140		2.2466		66.592
147	162		2.2469		77.068
84.5	93.1		2.2472		44.296
54.9	60.4		2.2487		28.759
90.9	100		2.2488		47.617
182	200		2.25		95.288
169	182		2.2719		87.63
30.1	32.4		2.2724		15.604
84.5	90.9		2.2731		43.792
60.4	64.9		2.2743		31.285
30.9	33.2		2.2744		16.004
88.7	95.3		2.2744		45.941
93.1	100		2.2747		48.213
78.7	84.5		2.2751		40.748
22.1	23.7		2.2765		11.436
100	107		2.2789		51.691
23.7	24.9		2.2992		12.143
140	147		2.2999		71.707
52.3	54.9		2.3002		26.784
84.5	88.7		2.3002		43.275
88.7	93.1		2.3003		45.423
121	127		2.3003		61.964
182	191		2.3005		93.196
75.0	78.7		2.3006		38.403
95.3	100		2.3006		48.797
30.9	32.4		2.3015		15.816
61.9	64.9		2.3015		31.682
90.9	95.3		2.3016		46.524
191	200		2.303		97.698
162	169		2.3072		82.713
30.1	30.9		2.3255		15.247
60.4	61.9		2.3275		30.57
88.7	90.9		2.3275		44.893
32.4	33.2		2.3276		16.398
90.9	93.1		2.3282		45.993
93.1	95.3		2.3288		47.094
22.1	22.1		2.356		11.05
23.7	23.7		2.356		11.85
24.9	24.9		2.356		12.45
30.1	30.1		2.356		15.05
30.9	30.9		2.356		15.45
32.4	32.4		2.356		16.2
33.2	33.2		2.356		16.6
43.2	43.2		2.356		21.6
52.3	52.3		2.356		26.15
54.9	54.9		2.356		27.45
60.4	60.4		2.356		30.2
61.9	61.9		2.356		30.95
64.9	64.9		2.356		32.45
75.0	75.0		2.356		37.5
78.7	78.7		2.356		39.35
84.5	84.5		2.356		42.25
88.7	88.7		2.356		44.35
90.9	90.9		2.356		45.45
93.1	93.1		2.356		46.55
95.3	95.3		2.356		47.65
100	100		2.356		50.0
107	107		2.356		53.5
121	121		2.356		60.5
127	127		2.356		63.5
140	140		2.356		70.0
147	147		2.356		73.5
162	162		2.356		81.0
169	169		2.356		84.5
182	182		2.356		91.0
191	191		2.356		95.5
95.3	93.1		2.3838		47.094
93.1	90.9		2.3845		45.993
33.2	32.4		2.3851		16.398
90.9	88.7		2.3852		44.893
61.9	60.4		2.3853		30.57
30.9	30.1		2.3873		15.247
169	162		2.4069		82.713
200	191		2.4115		97.698
95.3	90.9		2.413		46.524
64.9	61.9		2.4131		31.682
32.4	30.9		2.4132		15.816
78.7	75.0		2.4141		38.403
100	95.3		2.4141		48.797
191	182		2.4143		93.196
93.1	88.7		2.4144		45.423
127	121		2.4144		61.964
54.9	52.3		2.4146		26.784
88.7	84.5		2.4146		43.275
147	140		2.4149		71.707
24.9	23.7		2.4156		12.143
107	100		2.4385		51.691
23.7	22.1		2.4413		11.436
84.5	78.7		2.4428		40.748
100	93.1		2.4433		48.213
33.2	30.9		2.4437		16.004
95.3	88.7		2.4437		45.941
64.9	60.4		2.4438		31.285
90.9	84.5		2.4452		43.792
32.4	30.1		2.446		15.604
182	169		2.4466		87.63
200	182		2.4725		95.288
100	90.9		2.4739		47.617
60.4	54.9		2.474		28.759
93.1	84.5		2.4759		44.296
162	147		2.4762		77.068
140	127		2.4766		66.592
33.2	30.1		2.4773		15.787
22.1	20		2.4797		10.499
107	95.3		2.5006		50.406
182	162		2.5014		85.709
24.9	22.1		2.5052		11.708
84.5	75.0		2.5052		39.734
88.7	78.7		2.5057		41.701
100	88.7		2.5061		47.006
61.9	54.9		2.5062		29.095
95.3	84.5		2.5066		44.788
191	169		2.5093		89.664
121	107		2.5101		56.785
107	93.1		2.5319		49.784
169	147		2.5323		78.617
210	182		2.5372		97.5
60.4	52.3		2.5384		28.029
90.9	78.7		2.5386		42.181
75.0	64.9		2.5393		34.793
140	121		2.541		64.904
162	140		2.5411		75.099
147	127		2.5415		68.135
107	90.9		2.5646		49.148
191	162		2.5669		87.654
64.9	54.9		2.5706		29.741
88.7	75.0		2.5712		40.638
93.1	78.7		2.5715		42.648
100	84.5		2.5721		45.799
200	169		2.5721		91.599
61.9	52.3		2.5722		28.348
23.7	20		2.5739		10.847
127	107		2.5762		58.073
107	88.7		2.599		48.497
169	140		2.6		76.57
30.1	24.9		2.602		13.627
121	100		2.6034		54.751
52.3	43.2		2.6041		23.658
95.3	78.7		2.6045		43.104
75.0	61.9		2.6053		33.912
90.9	75.0		2.6057		41.094
78.7	64.9		2.6065		35.568
147	121		2.6091		66.369
200	162		2.6323		89.503
182	147		2.6365		81.319
64.9	52.3		2.6398		28.961
30.9	24.9		2.6399		13.789
93.1	75.0		2.6403		41.538
75.0	60.4		2.6407		33.456
210	169		2.6418		93.641
24.9	20		2.6446		11.091
107	84.5		2.6697		47.214
121	95.3		2.6737		53.312
30.1	23.7		2.6741		13.26
127	100		2.6741		55.947
95.3	75.0		2.6748		41.97
100	78.7		2.6748		44.04
54.9	43.2		2.675		24.176
78.7	61.9		2.6757		34.648
162	127		2.6806		71.19
210	162		2.705		91.452
191	147		2.7086		83.068
121	93.1		2.709		52.616
182	140		2.7094		79.13
32.4	24.9		2.7108		14.08
43.2	33.2		2.7108		18.773
84.5	64.9		2.7118		36.707
78.7	60.4		2.7129		34.173
30.9	23.7		2.7139		13.413
140	107		2.7193		60.648
169	127		2.7456		72.51
121	90.9		2.7461		51.906
127	95.3		2.7478		54.445
33.2	24.9		2.7487		14.229
43.2	32.4		2.7487		18.514
100	75.0		2.7487		42.857
162	121		2.7552		69.265
107	78.7		2.7796		45.347
200	147		2.7807		84.726
30.1	22.1		2.7824		12.743
127	93.1		2.7849		53.72
121	88.7		2.785		51.181
191	140		2.7851		80.785
84.5	61.9		2.7861		35.728
75.0	54.9		2.7873		31.697
88.7	64.9		2.788		37.478
32.4	23.7		2.7884		13.688
147	107		2.7964		61.925
169	121		2.8233		70.514
127	90.9		2.8238		52.98
43.2	30.9		2.8249		18.015
60.4	43.2		2.825		25.186
30.9	22.1		2.8251		12.885
84.5	60.4		2.826		35.223
140	100		2.8272		58.333
90.9	64.9		2.8279		37.865
33.2	23.7		2.8282		13.828
237	169		2.83		98.653
107	75.0		2.8586		44.093
200	140		2.8609		82.353
210	147		2.8609		86.471
127	88.7		2.8647		52.225
121	84.5		2.8648		49.754
61.9	43.2		2.8659		25.443
88.7	61.9		2.866		36.458
182	127		2.8662		74.803
78.7	54.9		2.8667		32.34
75.0	52.3		2.8673		30.813
93.1	64.9		2.8679		38.242
43.2	30.1		2.8687		17.74
237	162		2.9014		96.226
32.4	22.1		2.905		13.138
95.3	64.9		2.9078		38.608
88.7	60.4		2.9079		35.932
90.9	61.9		2.9079		36.824
140	95.3		2.9085		56.702
147	100		2.9097		59.514
24.9	16.9		2.9136		10.067
210	140		2.945		84.0
33.2	22.1		2.9477		13.268
64.9	43.2		2.9477		25.936
127	84.5		2.9485		50.74
140	93.1		2.9494		55.916
191	127		2.9496		76.28
93.1	61.9		2.9498		37.18
182	121		2.9499		72.68
78.7	52.3		2.9506		31.42
30.1	20		2.9509		12.016
90.9	60.4		2.9509		36.288
162	107		2.9615		64.439
121	78.7		2.9892		47.685
84.5	54.9		2.9911		33.279
95.3	61.9		2.9916		37.526
140	90.9		2.9923		55.115
100	64.9		2.9931		39.357
93.1	60.4		2.9938		36.633
147	95.3		2.9951		57.817
30.9	20		2.998		12.141
200	127		3.0331		77.676
52.3	33.2		3.0337		20.308
95.3	60.4		3.0367		36.969
140	88.7		3.0373		54.298
191	121		3.0375		74.074
147	93.1		3.038		57.0
169	107		3.0386		65.518
237	147		3.0772		90.727
121	75.0		3.0785		46.301
127	78.7		3.079		48.59
52.3	32.4		3.0795		20.006
100	61.9		3.0811		38.233
84.5	52.3		3.0813		32.305
88.7	54.9		3.0813		33.911
147	90.9		3.083		56.168
32.4	20		3.0864		12.366
162	100		3.0864		61.832
107	64.9		3.1202		40.397
200	121		3.1251		75.389
210	127		3.1259		79.139
54.9	33.2		3.126		20.689
100	60.4		3.1283		37.656
90.9	54.9		3.1285		34.228
140	84.5		3.1297		52.695
147	88.7		3.1303		55.32
33.2	20		3.1335		12.481
169	100		3.1688		62.825
52.3	30.9		3.1718		19.424
237	140		3.1722		88.011
127	75.0		3.1727		47.153
54.9	32.4		3.1741		20.375
93.1	54.9		3.1757		34.535
88.7	52.3		3.1759		32.901
162	95.3		3.1805		60.002
182	107		3.1817		67.384
107	61.9		3.2143		39.214
43.2	24.9		3.2218		15.796
210	121		3.2225		76.767
95.3	54.9		3.2229		34.833
75.0	43.2		3.2231		27.411
52.3	30.1		3.2248		19.105
90.9	52.3		3.2254		33.199
147	84.5		3.2273		53.657
162	93.1		3.2278		59.123
107	60.4		3.2649		38.607
169	95.3		3.267		60.937
54.9	30.9		3.271		19.772
140	78.7		3.2736		50.38
93.1	52.3		3.275		33.488
30.1	16.9		3.2761		10.823
162	90.9		3.2774		58.228
191	107		3.2808		68.581
169	93.1		3.3164		60.03
60.4	33.2		3.3211		21.424
182	100		3.322		64.539
100	54.9		3.3237		35.442
78.7	43.2		3.324		27.89
95.3	52.3		3.3245		33.768
43.2	23.7		3.3252		15.304
54.9	30.1		3.3266		19.441
162	88.7		3.3295		57.317
30.9	16.9		3.3319		10.925
169	90.9		3.3681		59.108
274	147		3.3737		95.672
60.4	32.4		3.374		21.088
61.9	33.2		3.3743		21.61
121	64.9		3.3743		42.243
237	127		3.3763		82.69
140	75.0		3.3769		48.837
147	78.7		3.3783		51.258
200	107		3.3799		69.707
169	88.7		3.4224		58.17
182	95.3		3.4277		62.548
191	100		3.428		65.636
61.9	32.4		3.4286		21.268
100	52.3		3.4304		34.34
32.4	16.9		3.4364		11.107
162	84.5		3.4364		55.533
107	54.9		3.4739		36.284
30.1	15.4		3.4805		10.188
60.4	30.9		3.4806		20.442
43.2	22.1		3.4807		14.621
121	61.9		3.4807		40.951
64.9	33.2		3.4808		21.964
182	93.1		3.4809		61.593
84.5	43.2		3.4822		28.586
127	64.9		3.4832		42.951
274	140		3.4835		92.657
237	121		3.4853		80.103
147	75.0		3.4869		49.662
210	107		3.49		70.883
33.2	16.9		3.4922		11.199
169	84.5		3.534		56.333
200	100		3.534		66.667
182	90.9		3.5366		60.622
64.9	32.4		3.5376		21.611
61.9	30.9		3.5378		20.611
121	60.4		3.5379		40.289
191	95.3		3.5389		63.578
30.9	15.4		3.5416		10.278
60.4	30.1		3.5418		20.089
107	52.3		3.5881		35.129
301	147		3.5901		98.766
191	93.1		3.5947		62.591
127	61.9		3.5949		41.616
182	88.7		3.5951		59.636
88.7	43.2		3.5967		29.051
61.9	30.1		3.6005		20.252
162	78.7		3.6029		52.968
200	95.3		3.6502		64.545
210	100		3.6518		67.742
64.9	30.9		3.6522		20.933
52.3	24.9		3.6523		16.869
191	90.9		3.6532		61.589
127	60.4		3.6549		40.933
32.4	15.4		3.6564		10.438
90.9	43.2		3.6567		29.283
169	78.7		3.7076		53.695
200	93.1		3.7086		63.528
301	140		3.7107		95.556
191	88.7		3.7146		60.571
182	84.5		3.7152		57.707
93.1	43.2		3.7167		29.508
33.2	15.4		3.7176		10.52
64.9	30.1		3.7179		20.563
140	64.9		3.7191		44.344
274	127		3.7195		86.778
43.2	20		3.7225		13.671
162	75.0		3.7225		51.266
200	90.9		3.7699		62.496
210	95.3		3.7738		65.552
121	54.9		3.7743		37.765
54.9	24.9		3.7753		17.13
95.3	43.2		3.7767		29.725
52.3	23.7		3.7776		16.309
237	107		3.7872		73.718
169	75.0		3.8324		51.947
200	88.7		3.8341		61.448
210	93.1		3.8351		64.503
75.0	33.2		3.8391		23.013
191	84.5		3.8407		58.583
140	61.9		3.8423		42.922
274	121		3.8455		83.934
147	64.9		3.8462		45.023
210	90.9		3.8995		63.44
182	78.7		3.9022		54.942
127	54.9		3.9031		38.33
121	52.3		3.9034		36.516
75.0	32.4		3.9049		22.626
100	43.2		3.9049		30.168
54.9	23.7		3.9068		16.554
140	60.4		3.9085		42.196
52.3	22.1		3.9658		15.535
200	84.5		3.9662		59.402
210	88.7		3.967		62.36
237	100		3.9699		70.326
301	127		3.97		89.315
78.7	33.2		3.9704		23.35
332	140		3.9715		98.475
147	61.9		3.9755		43.558
60.4	24.9		4.0355		17.631
182	75.0		4.0366		53.113
191	78.7		4.0369		55.735
75.0	30.9		4.0372		21.884
127	52.3		4.0385		37.045
78.7	32.4		4.0394		22.951
147	60.4		4.045		42.81
107	43.2		4.0957		30.775
54.9	22.1		4.1043		15.757
210	84.5		4.1056		60.255
61.9	24.9		4.1064		17.757
237	95.3		4.1075		67.969
301	121		4.1084		86.306
75.0	30.1		4.1132		21.48
162	64.9		4.1185		46.337
200	78.7		4.1716		56.476
84.5	33.2		4.1762		23.835
237	93.1		4.1768		66.842
191	75.0		4.178		53.853
78.7	30.9		4.1783		22.188
60.4	23.7		4.1802		17.021
140	54.9		4.182		39.436
43.2	16.9		4.1892		12.148
274	107		4.1946		76.95
169	64.9		4.2455		46.892
64.9	24.9		4.2484		17.996
237	90.9		4.2494		65.701
84.5	32.4		4.2503		23.42
61.9	23.7		4.2547		17.138
332	127		4.2575		91.861
78.7	30.1		4.258		21.773
52.3	20		4.2585		14.467
162	61.9		4.261		44.787
200	75.0		4.3193		54.545
210	78.7		4.3213		57.246
88.7	33.2		4.3252		24.158
237	88.7		4.3255		64.544
140	52.3		4.3313		38.076
147	54.9		4.3322		39.972
162	60.4		4.3375		43.996
169	61.9		4.3942		45.306
60.4	22.1		4.3975		16.18
84.5	30.9		4.3994		22.626
88.7	32.4		4.403		23.731
90.9	33.2		4.4033		24.318
64.9	23.7		4.4038		17.36
274	100		4.4057		73.262
332	121		4.4102		88.68
54.9	20		4.4116		14.66
169	60.4		4.4741		44.497
210	75.0		4.4764		55.263
61.9	22.1		4.4775		16.286
121	43.2		4.4775		31.834
93.1	33.2		4.4814		24.473
182	64.9		4.4815		47.84
237	84.5		4.482		62.291
43.2	15.4		4.4825		11.353
90.9	32.4		4.4829		23.886
84.5	30.1		4.485		22.194
147	52.3		4.489		38.576
301	107		4.4918		78.939
95.3	33.2		4.5594		24.622
88.7	30.9		4.5595		22.917
93.1	32.4		4.5629		24.035
365	127		4.5636		94.217
274	95.3		4.5649		70.707
64.9	22.1		4.6374		16.486
127	43.2		4.6411		32.235
182	61.9		4.6416		46.19
95.3	32.4		4.6429		24.179
90.9	30.9		4.6434		23.061
191	64.9		4.6448		48.44
274	93.1		4.6449		69.489
88.7	30.1		4.6494		22.474
162	54.9		4.6541		41.004
301	100		4.7238		75.062
237	78.7		4.7255		59.081
75.0	24.9		4.7262		18.694
100	33.2		4.7262		24.925
93.1	30.9		4.7272		23.2
182	60.4		4.7276		45.35
274	90.9		4.7288		68.256
365	121		4.7315		90.874
90.9	30.1		4.7355		22.612
60.4	20		4.7356		15.025
169	54.9		4.8043		41.439
200	64.9		4.8082		49.0
95.3	30.9		4.8111		23.334
191	61.9		4.8129		46.749
100	32.4		4.8138		24.471
274	88.7		4.8169		67.008
93.1	30.1		4.8216		22.746
52.3	16.9		4.8235		12.773
61.9	20		4.8239		15.116
162	52.3		4.8269		39.536
332	107		4.8331		80.92
301	95.3		4.8987		72.383
237	75.0		4.9005		56.971
78.7	24.9		4.9012		18.915
191	60.4		4.9031		45.889
75.0	23.7		4.9058		18.009
95.3	30.1		4.9077		22.875
107	33.2		4.9746		25.338
200	61.9		4.9841		47.27
169	52.3		4.9845		39.94
301	93.1		4.9866		71.107
210	64.9		4.9897		49.578
100	30.9		4.9903		23.606
140	43.2		4.9956		33.013
274	84.5		4.9978		64.583
412	127		4.9995		97.076
64.9	20		5.0006		15.289
54.9	16.9		5.0048		12.922
107	32.4		5.0683		24.869
200	60.4		5.0787		46.39
301	90.9		5.0787		69.816
182	54.9		5.0832		42.177
332	100		5.089		76.852
78.7	23.7		5.0898		18.215
100	30.1		5.0916		23.136
210	61.9		5.1744		47.808
301	88.7		5.1755		68.511
84.5	24.9		5.1756		19.233
75.0	22.1		5.1757		17.07
52.3	15.4		5.1786		11.897
432	127		5.1851		98.147
147	43.2		5.1865		33.388
412	121		5.189		93.531
365	107		5.1964		82.744
107	30.9		5.2572		23.976
210	60.4		5.2737		46.908
191	54.9		5.2763		42.643
182	52.3		5.2773		40.626
274	78.7		5.2793		61.139
332	95.3		5.2818		74.045
107	30.1		5.3656		23.492
78.7	22.1		5.373		17.255
301	84.5		5.3742		65.978
88.7	24.9		5.3743		19.442
54.9	15.4		5.3775		12.026
84.5	23.7		5.378		18.509
332	93.1		5.3788		72.71
453	127		5.3798		99.191
432	121		5.3838		94.524
60.4	16.9		5.3881		13.205
200	54.9		5.4694		43.076
121	33.2		5.4713		26.052
365	100		5.4777		78.495
90.9	24.9		5.4784		19.546
237	64.9		5.4798		50.948
191	52.3		5.4801		41.058
332	90.9		5.4805		71.362
274	75.0		5.4816		58.883
61.9	16.9		5.4927		13.276
121	32.4		5.5773		25.557
93.1	24.9		5.5825		19.646
88.7	23.7		5.5868		18.703
332	88.7		5.5872		69.999
453	121		5.5882		95.493
75.0	20		5.5955		15.789
162	43.2		5.5955		34.105
84.5	22.1		5.6821		17.518
200	52.3		5.6828		41.459
301	78.7		5.6834		62.388
210	54.9		5.684		43.522
127	33.2		5.6842		26.32
95.3	24.9		5.6866		19.742
237	61.9		5.6883		49.081
365	95.3		5.6898		75.569
90.9	23.7		5.6962		18.799
64.9	16.9		5.7018		13.408
412	107		5.7139		84.94
169	43.2		5.7864		34.405
121	30.9		5.7909		24.614
127	32.4		5.7955		25.814
365	93.1		5.7964		74.179
60.4	15.4		5.7982		12.271
237	60.4		5.8003		48.133
475	121		5.8024		96.435
93.1	23.7		5.8055		18.891
332	84.5		5.8064		67.357
78.7	20		5.8134		15.947
301	75.0		5.9057		60.04
88.7	22.1		5.906		17.692
210	52.3		5.908		41.872
365	90.9		5.9081		72.776
100	24.9		5.9089		19.936
61.9	15.4		5.9129		12.332
121	30.1		5.9135		24.104
95.3	23.7		5.9149		18.98
432	107		5.934		85.759
127	30.9		6.0196		24.853
90.9	22.1		6.0233		17.778
365	88.7		6.0255		71.359
412	100		6.0314		80.469
93.1	22.1		6.1405		17.86
182	43.2		6.1409		34.913
64.9	15.4		6.1424		12.447
140	33.2		6.1455		26.836
332	78.7		6.1475		63.619
127	30.1		6.1483		24.333
100	23.7		6.1485		19.159
274	64.9		6.1514		52.472
84.5	20		6.155		16.172
453	107		6.1652		86.555
107	24.9		6.2401		20.199
95.3	22.1		6.2578		17.94
237	54.9		6.2634		44.575
365	84.5		6.2664		68.615
432	100		6.267		81.203
140	32.4		6.2681		26.311
412	95.3		6.2707		77.397
191	43.2		6.3863		35.231
412	93.1		6.3911		75.94
274	61.9		6.3924		50.493
332	75.0		6.3926		61.179
147	33.2		6.3938		27.083
88.7	20		6.4024		16.32
75.0	16.9		6.4058		13.792
475	107		6.4074		87.328
107	23.7		6.4964		19.402
100	22.1		6.5083		18.1
453	100		6.5143		81.917
140	30.9		6.5152		25.313
237	52.3		6.5162		42.845
412	90.9		6.5172		74.47
432	95.3		6.5179		78.076
274	60.4		6.5219		49.49
147	32.4		6.5226		26.548
90.9	20		6.532		16.393
200	43.2		6.6317		35.526
365	78.7		6.6414		64.741
301	64.9		6.6415		53.389
432	93.1		6.6441		76.593
562	121		6.6494		99.564
412	88.7		6.6497		72.987
140	30.1		6.6571		24.774
93.1	20		6.6616		16.463
78.7	16.9		6.6637		13.912
475	100		6.7735		82.609
432	90.9		6.7764		75.098
453	95.3		6.7775		78.736
147	30.9		6.7821		25.533
95.3	20		6.7912		16.531
107	22.1		6.8814		18.317
121	24.9		6.9024		20.65
210	43.2		6.9044		35.829
301	61.9		6.9062		51.342
453	93.1		6.9098		77.228
365	75.0		6.9109		62.216
75.0	15.4		6.915		12.777
432	88.7		6.9153		73.59
412	84.5		6.9216		70.119
162	33.2		6.9261		27.553
147	30.1		6.931		24.984
301	60.4		7.0485		50.305
453	90.9		7.0486		75.708
475	95.3		7.0495		79.375
274	54.9		7.0573		45.736
84.5	16.9		7.068		14.083
100	20		7.068		16.667
162	32.4		7.068		27.0
169	33.2		7.1744		27.749
127	24.9		7.1863		20.818
475	93.1		7.1882		77.843
121	23.7		7.1923		19.818
453	88.7		7.1942		74.176
78.7	15.4		7.198		12.88
432	84.5		7.2004		70.676
332	64.9		7.2041		54.288
169	32.4		7.3225		27.188
475	90.9		7.3337		76.299
412	78.7		7.3449		66.078
274	52.3		7.3495		43.917
162	30.9		7.3539		25.95
88.7	16.9		7.3608		14.195
562	107		7.3653		89.886
107	20		7.4803		16.85
475	88.7		7.4863		74.743
127	23.7		7.4905		19.973
453	84.5		7.4932		71.216
332	61.9		7.4962		52.173
90.9	16.9		7.5141		14.251
162	30.1		7.5181		25.384
169	30.9		7.6208		26.124
121	22.1		7.6277		18.687
182	33.2		7.6357		28.078
301	54.9		7.6366		46.431
237	43.2		7.6406		36.54
84.5	15.4		7.6417		13.026
432	78.7		7.6443		66.572
412	75.0		7.6491		63.45
332	60.4		7.6531		51.103
93.1	16.9		7.6675		14.304
169	30.1		7.792		25.549
182	32.4		7.7952		27.504
562	100		7.7984		84.894
475	84.5		7.7999		71.738
140	24.9		7.8013		21.14
365	64.9		7.8031		55.102
95.3	16.9		7.8208		14.354
127	22.1		7.9475		18.824
191	33.2		7.955		28.284
301	52.3		7.9577		44.558
453	78.7		7.9586		67.051
88.7	15.4		7.963		13.122
432	75.0		7.9633		63.905
182	30.9		8.1164		26.415
191	32.4		8.1224		27.701
365	61.9		8.1242		52.925
562	95.3		8.1249		81.483
90.9	15.4		8.1313		13.169
147	24.9		8.1325		21.293
140	23.7		8.1366		20.269
100	16.9		8.1484		14.457
634	107		8.1579		91.549
200	33.2		8.2744		28.473
475	78.7		8.2879		67.514
562	93.1		8.289		79.869
453	75.0		8.2931		64.347
365	60.4		8.2967		51.824
93.1	15.4		8.2995		13.214
182	30.1		8.3008		25.828
332	54.9		8.3018		47.11
121	20		8.3049		17.163
200	32.4		8.4496		27.883
191	30.9		8.4595		26.597
562	90.9		8.4611		78.244
95.3	15.4		8.4678		13.258
147	23.7		8.4846		20.409
210	33.2		8.6292		28.668
107	16.9		8.6363		14.595
475	75.0		8.6387		64.773
140	22.1		8.6404		19.087
562	88.7		8.6418		76.609
634	100		8.6465		86.376
274	43.2		8.6496		37.317
191	30.1		8.653		26.002
332	52.3		8.6559		45.182
412	64.9		8.6562		56.068
127	20		8.6583		17.279
75.0	11.8		8.6653		10.196
200	30.9		8.8026		26.765
210	32.4		8.8132		28.069
100	15.4		8.8274		13.345
162	24.9		8.8421		21.583
698	107		8.8625		92.778
200	30.1		9.0052		26.163
365	54.9		9.0099		47.722
562	84.5		9.0127		73.456
147	22.1		9.0136		19.212
634	95.3		9.0149		82.847
412	61.9		9.0186		53.815
432	64.9		9.0192		56.423
78.7	11.8		9.0347		10.261
169	24.9		9.1733		21.702
210	30.9		9.1838		26.936
634	93.1		9.2		81.179
412	60.4		9.2134		52.677
162	23.7		9.2302		20.675
107	15.4		9.3628		13.462
301	43.2		9.3858		37.778
634	90.9		9.3942		79.501
210	30.1		9.3966		26.327
365	52.3		9.3992		45.745
432	61.9		9.3993		54.142
453	64.9		9.4004		56.767
698	100		9.4004		87.469
140	20		9.424		17.5
169	23.7		9.5781		20.785
237	33.2		9.5872		29.121
562	78.7		9.5901		69.033
634	88.7		9.598		77.813
432	60.4		9.6034		52.991
121	16.9		9.6122		14.829
84.5	11.8		9.6137		10.354
768	107		9.6332		93.915
182	24.9		9.7883		21.903
237	32.4		9.7949		28.503
453	61.9		9.7989		54.459
475	64.9		9.7997		57.099
698	95.3		9.806		83.852
162	22.1		9.8131		19.447
147	20		9.8363		17.605
562	75.0		10.005		66.17
698	93.1		10.01		82.144
453	60.4		10.013		53.294
634	84.5		10.016		74.562
412	54.9		10.018		48.445
127	16.9		10.03		14.915
88.7	11.8		10.033		10.415
